0.063	0.9914	10.8
0.055	0.9914	11.1
0.057	0.9949	9.9
0.057	0.9949	9.9
0.058	0.995	9.9
0.037	0.9928	10.4
0.042	0.9954	10
0.038	0.9941	10
0.132	0.9934	9.1
0.031	0.9927	10.6
0.04	0.9934	10.1
0.031	0.9927	10.6
0.031	0.9946	10.4
0.04	0.9976	10
0.039	0.9944	10
0.042	0.9978	9.6
0.033	0.9906	11.8
0.033	0.9906	11.8
0.036	0.991	11.2
0.045	0.9972	9.3
0.047	0.9948	10
0.044	0.9962	9.1
0.052	0.993	10
0.05	0.9942	9.6
0.056	0.9995	8.8
0.052	0.998	10
0.071	0.9924	9.6
0.047	0.9937	9.6
0.063	0.9978	9
0.063	0.9978	9
0.05	0.9927	9.5
0.05	0.994	10.4
0.04	0.9935	10.6
0.047	0.9968	10.2
0.05	0.9942	9.7
0.063	0.9978	9
0.089	0.9923	10.8
0.053	0.9927	9.4
0.049	0.9931	10.6
0.053	0.9927	9.4
0.049	0.9931	10.6
0.048	0.9936	9.2
0.049	0.9927	10
0.046	0.9975	9
0.051	0.9969	9.2
0.048	0.9936	9.2
0.047	0.995	9.7
0.031	0.9957	10.2
0.021	0.99	12.2
0.037	0.9917	11.4
0.032	0.9908	11.7
0.037	0.9917	11.4
0.035	0.9918	12.6
0.044	0.992	10.3
0.038	0.9999	9
0.04	0.998	9.6
0.038	0.9999	9
0.04	0.998	9.6
0.041	0.9927	9.8
0.041	0.9927	9.8
0.05	0.9929	10.5
0.045	0.9954	10.4
0.045	0.9954	10.4
0.045	0.9954	10.4
0.045	0.9954	10.4
0.045	0.9954	10.4
0.033	0.9938	10.4
0.048	0.9975	9.3
0.031	0.9975	11
0.048	0.9982	9.8
0.048	0.9982	9.8
0.048	0.9982	9.8
0.053	0.9924	9.8
0.044	0.9932	9.4
0.039	0.9956	9.4
0.044	0.9932	9.4
0.039	0.9983	9.3
0.023	0.99	12.5
0.03	0.9938	9.4
0.037	0.9927	10.5
0.073	0.994	9.2
0.041	0.9928	10.4
0.047	0.9917	10.6
0.028	0.993	9.7
0.025	0.9928	9.7
0.035	0.9916	10.7
0.045	0.9936	10.5
0.047	0.9962	8.9
0.035	0.9899	12.1
0.039	0.996	9.9
0.022	0.9907	11.4
0.04	0.994	10.7
0.025	0.9913	12.5
0.026	0.9904	12.5
0.045	0.999	9.5
0.038	0.9975	9.6
0.038	0.9937	9.9
0.053	0.998	8.9
0.053	0.998	8.9
0.039	0.9907	12
0.041	0.9921	10
0.042	0.9908	12.1
0.04	0.9931	11
0.025	0.9915	11.2
0.051	0.9926	10.4
0.045	0.992	10.4
0.05	0.9918	10.8
0.038	0.9901	11.4
0.033	0.9898	11.2
0.114	0.9934	9.2
0.034	0.9898	12.6
0.031	0.9896	12.2
0.03	0.9922	11.2
0.048	0.9947	9.7
0.067	0.9976	9
0.067	0.9976	9
0.067	0.9976	9
0.067	0.9976	9
0.053	0.9955	9.5
0.045	0.992	9.9
0.036	0.9952	9.9
0.047	0.9983	9
0.04	0.9933	10
0.039	0.9958	9.7
0.052	0.9922	11.8
0.049	0.993	10.4
0.047	0.991	12.3
0.063	0.9969	9.2
0.059	0.9967	10
0.051	0.9944	11.5
0.05	0.9929	9.8
0.04	0.9948	9.4
0.047	0.9933	10.2
0.047	0.9933	10.2
0.056	0.9947	10.1
0.042	0.9954	9.7
0.042	0.9954	9.7
0.049	0.9963	8.9
0.04	0.995	9.5
0.037	0.992	10.9
0.034	0.9928	10.8
0.18	0.9937	9.4
0.045	0.9914	10.8
0.052	0.9924	9.8
0.052	0.9924	9.8
0.061	0.9965	10.7
0.032	0.992	11.1
0.051	0.9928	10.9
0.051	0.9928	10.8
0.057	0.993	9.6
0.043	0.9937	10.4
0.048	0.9957	9.4
0.048	0.9957	9.4
0.036	0.9916	10.5
0.04	0.9936	10.7
0.033	0.9933	10.9
0.027	0.9934	10.8
0.046	0.9971	10.4
0.05	0.9973	9
0.053	0.9972	9.5
0.03	0.992	12.2
0.028	0.9932	11.3
0.052	0.9958	9.6
0.036	0.9908	12.5
0.052	0.9958	9.6
0.047	0.9925	10
0.058	0.9972	9.3
0.038	0.9912	11.6
0.038	0.9928	10.6
0.056	0.9955	9.1
0.057	0.9981	9
0.052	0.997	9.5
0.044	0.9972	9.1
0.037	0.9944	9.9
0.041	0.9997	9.5
0.022	0.9912	11.1
0.038	0.9917	10.5
0.037	0.9904	12.6
0.046	0.9943	11.2
0.05	0.99855	10
0.035	0.9916	12.3
0.035	0.9916	12.3
0.038	0.99325	10.8
0.048	0.9969	9.2
0.032	0.9917	11.7
0.042	0.99695	10.4
0.044	0.99655	9.5
0.052	0.998	9.1
0.038	0.9948	9.6
0.052	0.998	9.1
0.038	0.9948	9.6
0.031	0.99115	11
0.03	0.9932	10.2
0.022	0.99165	12.2
0.033	0.9953	10.5
0.024	0.9928	11.5
0.049	0.9958	9.8
0.025	0.9928	11.4
0.024	0.9928	11.5
0.036	0.9964	10.2
0.038	0.9987	9.4
0.033	0.9953	10.5
0.051	0.99935	9.3
0.049	0.9958	9.8
0.05	0.99585	9.8
0.039	0.9985	10.2
0.042	0.99505	9.5
0.05	0.992	11
0.028	0.99175	10.9
0.115	0.9918	12.1
0.039	0.99215	11
0.056	0.99715	9.3
0.039	0.99815	9.3
0.04	0.99815	9.2
0.04	0.99815	9.2
0.039	0.99815	9.3
0.04	0.99815	9.2
0.054	0.9971	9.2
0.046	0.9983	9.6
0.041	0.99445	9.4
0.036	0.9977	8.9
0.032	0.99505	9.8
0.036	0.9977	8.9
0.046	0.99745	9.6
0.046	0.9976	9
0.046	0.99775	9.5
0.063	0.9932	9.2
0.045	1	9.5
0.072	0.99785	10.5
0.071	0.9971	9.2
0.047	0.9945	9.6
0.042	0.9958	9.8
0.046	0.9956	10.2
0.06	0.9963	10.5
0.035	0.99045	12.2
0.06	0.9963	10.5
0.03	0.9909	11.5
0.028	0.9939	9.9
0.029	0.99	12.1
0.021	0.9886	12.5
0.037	0.9926	10.1
0.03	0.9915	10.7
0.119	0.9921	10.2
0.126	0.9932	8.9
0.04	0.9953	9.9
0.022	0.9928	11.5
0.022	0.9928	11.5
0.035	0.9976	9.8
0.04	0.9918	11.4
0.04	0.9918	11.4
0.046	0.994	9.9
0.043	0.9918	10.3
0.047	0.9952	10.5
0.044	0.9923	10.5
0.039	0.9915	10.9
0.047	0.9952	10.5
0.046	0.9983	9.7
0.047	0.995	9.6
0.037	0.9919	11
0.031	0.99	11.9
0.036	0.9978	8.9
0.036	0.9978	8.9
0.044	0.9967	10
0.046	0.99685	10
0.044	0.9956	10
0.037	0.9971	9.5
0.035	0.9965	9.8
0.028	0.9928	10.1
0.035	0.9965	9.8
0.05	0.9983	9
0.05	0.9983	9
0.05	0.9983	9
0.023	0.9923	11.6
0.034	0.9972	9.5
0.041	0.9928	9.6
0.039	0.9994	9
0.039	0.9994	9
0.046	0.9925	11.7
0.058	0.9946	10.3
0.152	0.9927	9.8
0.027	0.9894	12.5
0.026	0.9907	11.9
0.05	0.9928	10.5
0.054	0.9941	10.3
0.053	0.9941	10.3
0.04	0.9932	10.2
0.04	0.9956	9.5
0.046	0.9927	10.5
0.062	0.9966	9.5
0.056	0.9997	9.2
0.045	0.9952	9.4
0.038	0.9911	11.3
0.044	0.993	10.8
0.038	0.9911	11.3
0.055	0.993	10.5
0.043	0.9932	10.3
0.057	0.9943	10.3
0.043	0.9932	10.3
0.045	0.9916	10.5
0.049	0.9946	9.5
0.06	0.9962	10.5
0.088	0.9928	12
0.039	0.993	9.7
0.042	0.993	10.2
0.054	0.9948	10.5
0.047	0.9955	10
0.055	0.9972	10.2
0.055	0.9972	10.2
0.04	0.9942	10.2
0.035	0.991	12.6
0.137	0.9932	9.2
0.06	0.9931	10.7
0.06	0.9931	10.7
0.072	0.9949	10.9
0.048	0.9942	9.1
0.031	0.9931	11
0.049	0.9974	9.3
0.048	0.9974	10.1
0.046	0.9952	10.1
0.038	0.995	9.4
0.038	0.995	9.4
0.048	0.9995	9.2
0.048	0.9995	9.2
0.049	1.0006	9.3
0.048	0.9982	8.9
0.069	0.9928	10.6
0.04	0.9956	10.2
0.039	0.9962	10.1
0.038	0.995	9.4
0.028	0.9908	11.8
0.04	0.9912	12.1
0.053	0.9983	9.9
0.051	0.998	9.2
0.047	0.9931	10.1
0.047	0.9974	9.2
0.048	0.9936	9.1
0.047	0.9944	9.7
0.048	0.9986	9.5
0.076	0.9921	10.6
0.025	0.9938	10.8
0.035	0.992	10.6
0.054	0.9998	9
0.054	0.9998	9
0.201	0.9942	9.4
0.054	0.9998	9
0.055	0.9945	9.6
0.054	0.9998	9
0.201	0.9942	9.4
0.057	0.9928	10.4
0.044	0.9938	10.6
0.055	0.9945	9.6
0.062	0.9966	9.9
0.036	0.9913	12.8
0.036	0.9986	10
0.042	0.9952	10.2
0.029	0.996	10.1
0.025	0.992	10.6
0.037	0.9932	9.9
0.036	0.9913	12.8
0.074	0.998	9.2
0.025	0.9964	9.6
0.038	0.9992	9.2
0.074	0.998	9.2
0.027	0.992	10.8
0.049	0.9917	10.7
0.049	0.9917	10.7
0.037	0.9986	8.8
0.031	0.9917	11.5
0.03	0.9907	12.5
0.042	0.9922	10.5
0.04	0.993	11.3
0.049	0.9917	10.7
0.033	0.9926	10.8
0.044	0.992	11
0.038	0.994	10
0.023	0.9902	12.7
0.047	0.9921	12.5
0.043	0.9986	8.7
0.037	0.9943	11
0.043	0.9937	10.1
0.023	0.9902	12.7
0.041	0.9954	9.2
0.046	0.992	11.3
0.047	0.9927	9.3
0.057	0.9959	10.3
0.046	0.9946	9.4
0.036	0.9948	10.2
0.034	0.9955	9
0.036	0.9951	9.3
0.037	0.9952	9.2
0.05	0.9946	9.4
0.046	0.9946	9.4
0.039	0.9944	9.5
0.048	0.9993	9.4
0.048	0.9993	9.4
0.064	0.9938	9.2
0.083	0.9942	10.8
0.025	0.9928	10.5
0.026	0.991	12.5
0.026	0.991	12.5
0.034	0.992	11.2
0.033	0.994	9.7
0.038	0.9966	9.7
0.037	0.993	10.3
0.038	0.9966	9.7
0.045	0.9942	10.9
0.04	0.9925	12.4
0.045	0.995	10.2
0.067	0.9958	9.6
0.035	0.9952	10.3
0.046	0.9948	10.4
0.049	0.9949	10.3
0.041	0.997	9.9
0.039	0.9927	10.7
0.04	0.9953	9.3
0.044	0.997	10
0.026	0.9932	11.2
0.044	0.9932	10.3
0.044	0.9914	12.8
0.028	0.991	13.2
0.037	0.992	10.1
0.043	0.9927	10.8
0.042	0.9958	9.2
0.047	0.9928	10.5
0.028	0.9902	11.7
0.058	0.9972	8.8
0.048	0.9918	12.4
0.047	0.995	10.1
0.033	0.9959	10.8
0.04	0.9922	10
0.033	0.9959	10.8
0.059	0.9984	9.8
0.047	0.995	10.1
0.05	1	8.9
0.039	0.9953	9.3
0.044	0.9951	10.5
0.037	0.9914	10.9
0.05	1	8.9
0.052	0.9941	10.4
0.044	0.998	9.5
0.044	0.998	9.5
0.047	0.9929	11.4
0.05	0.993	11.4
0.054	0.992	10.4
0.045	0.994	9.1
0.046	0.9923	10.5
0.047	0.993	11.4
0.034	0.99	13.4
0.037	0.9926	10
0.034	0.995	10.1
0.029	0.99	12.2
0.034	0.99	13.4
0.042	0.9946	9.3
0.035	0.9928	11.5
0.052	0.9979	9.3
0.033	0.993	11.4
0.04	0.9932	10.6
0.037	0.9934	11.6
0.035	0.9928	11.5
0.042	0.9944	10.8
0.037	0.9909	11.3
0.045	0.9934	10
0.047	0.9919	11.6
0.042	0.9944	10.8
0.052	0.991	11.4
0.045	0.99	12.7
0.031	0.9893	12.2
0.04	0.9914	12.2
0.033	0.9955	11.3
0.044	0.9924	12.2
0.063	0.9911	12.2
0.055	0.9917	11.2
0.055	0.9917	11.2
0.036	0.9932	11.5
0.033	0.9955	11.3
0.033	0.9955	11.3
0.063	0.9911	12.2
0.044	0.9924	12.2
0.044	0.991	12.2
0.048	0.9946	10.6
0.05	0.9928	12.4
0.048	0.9946	10.8
0.055	0.9917	11.2
0.051	0.9918	11
0.036	0.9932	11.5
0.033	0.9955	11.3
0.038	0.9938	10.8
0.05	0.9945	10.2
0.04	0.992	10.8
0.044	0.9927	11.5
0.056	0.9948	10.7
0.05	0.9945	10.2
0.048	0.9942	10.1
0.046	0.9952	10.4
0.034	0.9918	10.6
0.033	0.9932	9.4
0.054	1.0004	9.8
0.044	0.9972	9.5
0.03	0.9918	10.3
0.041	0.9914	12.5
0.043	0.9904	13
0.051	0.9954	11
0.044	0.996	10
0.06	0.9991	9.8
0.042	0.9934	11.2
0.031	0.9937	11.2
0.039	0.9926	10.5
0.037	0.9951	10.6
0.038	0.9952	10.6
0.035	0.9935	12
0.038	0.9939	10.1
0.044	0.998	10
0.042	0.9997	8.7
0.037	0.992	11.1
0.045	0.9954	11
0.037	0.992	11.1
0.042	0.9997	8.7
0.028	0.9936	10.8
0.044	0.9996	9
0.031	0.9932	10.3
0.04	0.9936	10
0.034	0.992	9.8
0.028	0.9936	10.8
0.044	0.9996	9
0.037	0.9924	10.6
0.038	0.9928	10.6
0.049	0.9952	10.6
0.034	0.9945	9.9
0.034	0.9945	9.9
0.025	0.9903	12.8
0.031	0.9932	10.3
0.051	0.9953	10.6
0.122	0.9936	8.7
0.036	0.9967	9.6
0.051	0.9953	10.6
0.033	0.991	12.8
0.033	0.991	12.8
0.044	0.9938	10.1
0.055	0.9974	9.7
0.055	0.9974	9.7
0.063	0.9957	10.3
0.053	0.9953	10.5
0.05	0.9931	9.8
0.039	0.9938	11.5
0.045	0.9956	9.2
0.045	0.9956	9.2
0.036	0.9926	11.2
0.028	0.991	12.3
0.042	0.9945	10.4
0.047	0.9916	10.7
0.043	0.9953	10.5
0.047	0.9938	9.4
0.046	0.9956	9.2
0.046	0.9956	9.2
0.172	0.9932	9.9
0.167	0.9914	11.4
0.047	0.9938	9.4
0.046	0.996	10.7
0.031	0.9906	12.5
0.031	0.9906	12.5
0.04	0.9941	10.1
0.047	0.9932	10.7
0.045	0.9957	9
0.065	0.9937	9.2
0.045	0.9982	8.5
0.045	0.9957	8.7
0.053	0.9954	9.4
0.037	0.9954	9.7
0.048	0.9987	10.2
0.057	0.9928	11.5
0.047	0.9951	9.6
0.057	0.9928	11.5
0.048	1.0001	9.2
0.035	0.9933	10.2
0.042	0.9934	9.7
0.054	0.9948	10.1
0.054	0.9948	10.1
0.076	0.9978	9
0.053	1.0103	8.8
0.06	0.9966	11.3
0.049	0.9959	9.4
0.047	0.9954	10.3
0.053	1.0103	8.8
0.055	0.9927	11.8
0.036	0.9924	9.9
0.046	0.9963	9.8
0.046	0.9955	10.3
0.032	0.992	11.1
0.045	0.9944	10.4
0.046	0.9962	11.9
0.034	0.9915	11.4
0.04	0.9927	11.8
0.06	0.9952	9.2
0.036	0.9928	11
0.041	0.9982	10
0.038	0.9914	12.2
0.04	0.9927	11.8
0.043	0.9918	11.6
0.043	0.9944	10.2
0.035	0.9921	11.3
0.038	0.9934	9.9
0.061	0.995	10
0.059	0.9957	10.1
0.046	0.9939	10.8
0.044	0.9921	9.9
0.043	0.9933	9.4
0.041	0.9977	12
0.056	0.9945	10.5
0.064	0.9952	9.3
0.034	0.9924	11.8
0.045	0.9986	10
0.036	0.9939	11.4
0.031	0.9929	10.4
0.055	0.9988	9.5
0.041	0.9914	11.1
0.057	0.9978	9.6
0.042	0.9928	12
0.057	0.9978	9.6
0.061	0.9954	9.6
0.038	0.9906	12.9
0.039	0.99705	9.7
0.042	0.9982	9.3
0.042	0.9982	9.3
0.056	0.9924	10.2
0.045	0.9966	9.7
0.045	0.9967	9.5
0.042	0.9914	11.1
0.039	0.99705	9.7
0.042	0.99435	10.2
0.044	0.9948	10.2
0.037	0.997	9.6
0.059	0.9955	10.9
0.041	0.9941	9.5
0.059	0.9955	10.9
0.059	0.9955	10.9
0.054	0.9924	10.8
0.03	0.9973	12
0.041	0.9941	9.5
0.034	0.9945	11.4
0.067	0.9957	10.1
0.034	0.9945	11.4
0.056	0.993	10.4
0.061	0.9953	9.6
0.073	0.9984	8.7
0.04	0.9956	9.9
0.049	0.9966	9.3
0.073	0.9984	8.7
0.04	0.9956	9.9
0.049	0.9966	9.3
0.053	1.0008	8.8
0.053	1.0008	8.8
0.049	0.9928	9.9
0.042	0.9908	12.6
0.038	0.9917	11.1
0.038	0.9912	12
0.032	0.9896	12.3
0.032	0.9889	13
0.038	0.9912	12
0.054	0.9964	10
0.054	0.9964	10
0.051	0.9963	10
0.044	0.9949	10.6
0.123	0.9954	9.4
0.052	0.9984	9.3
0.123	0.9954	9.4
0.039	0.9976	9.5
0.059	0.9972	11.2
0.029	0.991	12.3
0.042	0.992	11.4
0.029	0.991	12.3
0.053	0.9981	9.8
0.053	0.9981	9.8
0.046	0.9946	10.5
0.054	0.997	10
0.042	0.994	10.5
0.255	0.9958	10.2
0.05	0.9984	9.8
0.031	0.9948	11.6
0.049	0.9924	10.3
0.048	0.9945	10.4
0.053	0.994	9.6
0.032	0.9921	10.4
0.043	0.9986	8.7
0.043	0.9987	9.2
0.043	0.9987	9.2
0.043	0.9987	9.2
0.039	0.9969	9.5
0.037	0.9966	8.9
0.037	0.9966	8.9
0.053	0.9976	9.9
0.033	0.9988	9.7
0.04	0.9984	9.1
0.039	0.9969	9.5
0.037	0.9966	8.9
0.041	0.9926	9.9
0.036	0.9939	11.7
0.049	0.9953	9.6
0.033	0.9906	12
0.041	0.9926	9.9
0.044	0.9991	8.9
0.049	0.9994	9
0.204	0.9931	10
0.208	0.9932	10
0.047	0.9938	11.4
0.043	0.9974	10.4
0.042	0.9948	10.1
0.04	0.9924	10.3
0.043	0.9974	10.4
0.049	0.9954	10
0.066	0.9992	9
0.044	0.996	10.8
0.058	0.9966	9.2
0.056	1.0017	8.7
0.056	1.0017	8.7
0.076	0.9979	8.6
0.047	0.9941	10.5
0.047	0.9934	10.1
0.036	0.9944	10.7
0.048	0.9959	9.5
0.048	0.9966	9.1
0.044	0.9932	10.5
0.042	0.9984	9
0.049	1.0006	9.1
0.047	0.9937	10.1
0.043	0.997	9.5
0.053	0.9926	11.6
0.043	0.9994	8.8
0.055	1.0004	8.9
0.043	0.9994	8.8
0.055	1.0004	8.9
0.055	1.0004	8.9
0.055	1.0002	9
0.047	0.9934	11.1
0.053	0.9926	11.6
0.043	0.9941	10.6
0.043	0.9994	8.8
0.055	1.0004	8.9
0.038	0.9924	10.1
0.035	0.9918	11
0.046	0.9979	10.4
0.028	0.994	10.8
0.046	0.9979	10.4
0.05	0.9937	11.5
0.051	0.9928	10.1
0.04	0.9965	9.2
0.051	0.9928	10.1
0.037	0.9962	9.7
0.04	0.9965	9.2
0.034	0.9951	11
0.024	0.9916	10.8
0.046	0.9934	10.2
0.032	0.997	9.5
0.028	0.9948	9.2
0.03	0.992	11
0.034	0.9964	9.9
0.029	0.9931	10.6
0.036	0.9925	10.8
0.042	0.9952	9.5
0.029	0.9906	11
0.057	0.9948	9.1
0.04	0.995	9.5
0.042	0.9952	9.5
0.055	0.9951	10.2
0.042	0.9931	10.5
0.036	0.9962	10.5
0.053	0.9948	9.6
0.053	0.9948	9.6
0.049	0.9942	9.4
0.046	0.9942	9.8
0.053	0.9948	9.6
0.056	1	9.1
0.042	0.9906	12.4
0.048	0.9972	10.3
0.056	1	9.1
0.038	0.9969	9.5
0.038	0.9969	9.5
0.041	0.9914	12
0.054	0.9948	9.2
0.056	0.9998	9.6
0.056	0.9998	9.6
0.03	0.9914	11.9
0.041	0.9939	10.8
0.058	0.995	10.9
0.053	0.9972	10.2
0.054	0.997	9.9
0.056	0.9954	9.6
0.038	0.9921	11.8
0.035	0.9905	12.2
0.052	0.993	10.6
0.054	0.9941	10.3
0.031	0.9922	12
0.048	0.994	10.6
0.04	0.9954	11
0.087	0.9948	9.4
0.031	0.9922	12
0.047	0.993	10.8
0.053	0.9982	9.5
0.044	0.992	11
0.041	0.9956	10.1
0.052	0.9963	9.4
0.048	0.9967	9.4
0.044	0.9912	12.7
0.058	0.9966	9.7
0.048	0.9967	9.4
0.052	0.9963	9.4
0.037	0.9902	11.7
0.036	0.99	11.7
0.049	0.9966	9.5
0.051	0.994	10.3
0.035	0.996	12.1
0.039	0.9918	12.2
0.056	0.9938	10.3
0.039	0.9918	12.2
0.047	0.9939	10.4
0.041	0.9981	9.9
0.051	0.9928	11.5
0.041	0.9952	10.5
0.045	0.9914	10.5
0.041	0.9981	9.9
0.056	0.998	9.8
0.034	0.9947	11.5
0.034	0.9947	11.5
0.054	0.99416	9.5
0.048	0.9974	9.5
0.046	0.99471	10.6
0.048	0.9974	9.5
0.046	0.99471	10.6
0.047	0.99243	10.6
0.06	1.00182	8.8
0.049	0.9924	10.4
0.046	0.99466	10
0.157	0.99449	9
0.157	0.99449	9
0.061	0.99475	9
0.032	0.99189	11.5
0.045	0.99752	10.4
0.045	0.99752	10.4
0.034	0.99642	8.5
0.055	1.00047	9.3
0.06	0.99784	9.9
0.035	0.99486	10.4
0.043	0.99566	9.4
0.033	0.99268	10.6
0.043	0.99566	9.4
0.047	0.9933	10.2
0.046	0.99307	10.3
0.047	0.99365	10.8
0.054	0.99272	9.9
0.041	0.99508	10
0.042	0.99674	9.5
0.06	0.9944	9.4
0.035	0.99232	9.8
0.032	0.99182	12.2
0.061	0.9966	11
0.037	0.99379	11.8
0.036	0.99228	9.9
0.041	0.99335	11.1
0.049	0.99297	9.7
0.049	0.99297	9.7
0.05	0.9986	9.3
0.049	0.9981	9.3
0.041	0.99509	9.5
0.06	0.99572	10.3
0.041	0.99509	9.5
0.043	0.99676	10
0.031	0.99194	10.9
0.029	0.99077	12.2
0.04	0.99708	9.6
0.06	0.99353	8.7
0.046	0.99199	11.1
0.051	0.99354	10.4
0.05	0.99724	10.1
0.035	0.9927	10.5
0.05	0.99652	9.1
0.037	0.99698	10.4
0.03	0.99474	10.7
0.039	0.9911	12
0.036	0.99168	12.2
0.039	0.9911	12
0.05	0.99556	9.8
0.042	0.99518	10.2
0.025	0.9929	11
0.043	0.99453	10.1
0.093	0.9938	9.6
0.037	0.9916	11.8
0.024	0.99116	11.9
0.046	0.99319	10.3
0.038	0.99566	10
0.034	0.99166	12.7
0.033	0.99117	12.7
0.036	0.99399	11
0.047	0.99622	10.1
0.045	1.00051	9.2
0.047	0.99622	10.1
0.036	0.99411	10.1
0.036	0.99411	10.1
0.04	0.99194	11.2
0.04	0.99558	9.8
0.04	0.99194	11.2
0.04	0.99558	9.8
0.054	0.99888	8.9
0.045	1.00014	9.1
0.05	0.99437	10
0.042	0.9979	9.9
0.028	0.99203	11.5
0.042	0.99612	9.8
0.04	0.99295	10.5
0.043	0.99394	10.6
0.027	0.99268	10.8
0.031	0.99692	9.6
0.037	0.99592	10.6
0.037	0.99592	10.6
0.031	0.99692	9.6
0.038	0.99375	10.2
0.029	0.99155	10.1
0.032	0.99571	10.7
0.043	0.99658	10.1
0.142	0.9937	9
0.047	0.99542	9.5
0.052	0.99825	9.4
0.041	0.99432	9.8
0.047	0.99523	9.5
0.047	0.99542	9.5
0.045	0.99543	10.1
0.034	0.99088	11.9
0.034	0.99088	11.9
0.074	0.99922	9.3
0.036	0.9966	10
0.074	0.99922	9.3
0.039	0.99376	11.4
0.054	0.99543	9.4
0.053	0.99886	9.4
0.044	0.99526	9.7
0.045	0.99691	9.8
0.045	0.99573	9.2
0.058	0.99656	9.4
0.043	0.99112	9.9
0.038	0.99463	10.2
0.034	0.99683	9.5
0.036	0.99342	10.2
0.037	0.99345	9.8
0.036	0.99239	10.5
0.029	0.99497	10.6
0.046	0.99828	9.2
0.032	0.99542	9.5
0.032	0.99542	9.5
0.029	0.99497	10.6
0.046	0.99828	9.2
0.036	0.99269	11
0.041	0.99196	11.2
0.045	0.99544	9.5
0.045	0.99544	9.5
0.03	0.99106	11.1
0.03	0.99106	11.1
0.037	0.99167	10.6
0.043	0.99556	9.6
0.034	0.99582	10.3
0.032	0.98972	12.1
0.038	0.99628	8.9
0.156	0.99354	9.2
0.039	0.9919	9.2
0.05	0.99655	10.1
0.023	0.98958	11.7
0.034	0.99938	9
0.023	0.98958	11.7
0.019	0.98931	12
0.028	0.9938	10.6
0.024	0.99558	10.8
0.024	0.99563	10.8
0.019	0.98931	12
0.063	0.99537	9.4
0.03	0.99636	10.2
0.027	0.99148	10.5
0.062	0.98974	12.8
0.023	0.99112	11.8
0.034	0.99136	11.6
0.028	0.99132	11.8
0.119	0.99578	10.2
0.057	0.99756	10.2
0.119	0.99578	10.2
0.033	0.98974	12.2
0.067	0.99542	9.3
0.041	0.99154	11.3
0.043	0.99118	10.8
